datetime,pm25,co,no2,tvoc,lat,lon,wind_speed,wind_direction,temperature,humidity,u,v,z_score,pollution_event,travel_distance_km,source_lat,source_lon
2020-02-20 19:00:00,351.61193022187103,3.1310308166227423,43.75314519052005,472.56885196092117,28.6139,77.209,5.15,108,21.9,59,-4.897941058920042,1.591437521030979,2.2123690122143507,True,18.54,28.562285810128724,77.38995243958334
2020-02-21 05:00:00,356.8418401273081,2.796203515740845,67.15718089636515,531.741328608759,28.6139,77.209,4.66,59,14.6,93,-3.994399621271844,-2.4000774290808526,2.280226573797303,True,16.776,28.691740349051273,77.35657146879576
2020-02-21 09:00:00,386.3767470123455,1.1761239702038404,72.82751478454153,324.99492201632654,28.6139,77.209,6.53,101,16.8,84,-6.410025507913246,1.2459827398088377,2.663439057192979,True,23.508,28.573489748979174,77.44581578432553
2020-02-23 04:00:00,365.5463631985356,1.8167903419056244,120.0,452.3126964772621,28.6139,77.209,1.81,354,13.5,94,0.18919651851445268,-1.8000846306165748,2.3931668961041903,True,6.516,28.672281123155134,77.20201021160238
2020-02-23 19:00:00,379.43996139462325,1.2041816919390844,21.762263853407504,361.16906710703427,28.6139,77.209,2.5,16,18.5,81,-0.6890933895424979,-2.4031542398457972,2.5734349527717986,True,9.0,28.691840137508514,77.23445827490337
2020-02-27 14:00:00,352.58465706124025,1.6370275379968602,31.09497628399569,535.2083566400235,28.6139,77.209,1.51,98,25.4,49,-1.4953047837997713,0.2101513824496987,2.224990046342924,True,5.436,28.60708427948812,77.2642434268388
2020-02-28 00:00:00,341.07097980212984,2.5502793950742455,54.27392574228483,450.843537139359,28.6139,77.209,3.31,119,17.4,87,-2.8949912306314003,1.6047198430153755,2.0756012274563727,True,11.916,28.561855032118423,77.31595427312281
2020-02-28 21:00:00,353.2001875920867,2.8716819738767883,91.78537415092327,612.3810693060123,28.6139,77.209,5.02,103,19.4,77,-4.891337725221881,1.1292542928062024,2.2329764938455243,True,18.072,28.57727553644953,77.38970848210658
2020-02-29 10:00:00,344.4965703952258,0.5,22.275244661849023,352.0332688831025,28.6139,77.209,6.21,177,19.5,79,-0.32500628826868105,6.2014894108259035,2.12004792516857,True,22.356,28.412770613702946,77.22100722508391
2020-03-01 13:00:00,388.1346491344316,0.5459265288403403,20.0,375.93587755628135,28.6139,77.209,1.46,164,24.4,55,-0.4024305394928189,1.4034420760699455,2.686247662630378,True,5.256,28.56838295969503,77.22386763254357
2020-03-03 03:00:00,384.65594285346015,0.9494811306280411,80.56024786943989,497.7690170010509,28.6139,77.209,2.25,339,14.6,89,0.8063278864769268,-2.1005559596187036,2.641111794143501,True,8.1,28.682026139230878,77.17921054430691
2020-03-03 07:00:00,340.48743105272985,2.516693334665785,20.0,334.0864024177116,28.6139,77.209,1.56,315,15.1,92,1.1030865786510144,-1.103086578651014,2.0680297403915766,True,5.616,28.649675780929222,77.16824691516754
2020-03-03 08:00:00,344.9202861309118,2.1350430479392615,100.28721273583812,466.36141472397924,28.6139,77.209,1.3,328,18.0,81,0.6888950435031665,-1.1024625250033537,2.1255455947552084,True,4.68,28.64965554135146,77.18354905291037
2020-03-07 13:00:00,344.5996375769359,1.4162528406549162,98.04148717912028,771.8758931898709,28.6139,77.209,3.11,186,19.4,74,0.3250835207624024,3.09296309459533,2.1213852116145193,True,11.196,28.513587683418532,77.19698992159304
2020-03-08 07:00:00,400.0,1.0571739036934016,20.0,479.01033836265094,28.6139,77.209,0.71,262,12.6,98,0.7030903288065149,0.09881290168164673,2.840199411632134,True,2.556,28.610695257242757,77.1830246138705
2020-03-09 06:00:00,345.00199353945163,1.7667140129805001,58.48058337636084,410.5077878947515,28.6139,77.209,3.91,302,12.1,91,3.3158680559716265,-2.0719843231518302,2.126605740265748,True,14.076,28.68109949156168,77.08649660380829
2020-03-09 17:00:00,387.1650913614891,2.920824113068431,98.03987632476883,170.6848670519178,28.6139,77.209,3.68,313,21.2,52,2.691381621958547,-2.509753965029995,2.673667746823936,True,13.248,28.695297425892864,77.10956800102643
2020-03-14 14:00:00,353.6754173998251,2.201137428721278,28.283288617257305,558.9173841048587,28.6139,77.209,1.7,242,19.0,73,1.5010109078601759,0.7981016567360143,2.2391425534006113,True,6.12,28.588015621943697,77.15354576272945
2020-03-20 15:00:00,358.50401169541055,1.199063110462709,49.494520472724844,451.90486615166617,28.6139,77.209,2.66,236,26.4,51,2.2052399429964114,1.487453123232186,2.3017930848048227,True,9.576,28.565658277084363,77.12752830755791
2020-03-21 04:00:00,345.9266135799979,2.802404754210246,68.17912984548626,449.61042678243535,28.6139,77.209,1.92,141,16.8,88,-1.2082951508156878,1.4921202459973841,2.138602593457611,True,6.912,28.565506910940627,77.25363997272459
2020-03-21 09:00:00,336.6677963376475,1.808669573032636,54.750045528994534,664.1107799337047,28.6139,77.209,0.72,34,23.5,64,-0.40261889049893773,-0.5969070522396299,2.0184703593334774,True,2.592,28.633259147640207,77.22387459109486
2020-03-21 14:00:00,391.5474677613628,3.2233127597487923,68.681884551282,377.8235945127301,28.6139,77.209,0.78,50,28.4,43,-0.5975146656328029,-0.5013743355555007,2.7305286453501134,True,2.808,28.63016078926126,77.23107493620941
2020-03-22 13:00:00,400.0,2.4058754725130598,40.55217542055867,171.1748512853326,28.6139,77.209,3.0,307,28.5,41,2.395906530141879,-1.8054450694561437,2.840199411632134,True,10.8,28.672454975225605,77.12048420807285
2020-03-25 19:00:00,400.0,2.9505734052385892,64.01391520580756,189.00293731124827,28.6139,77.209,3.32,339,24.5,56,1.1897815924903985,-3.099487015970709,2.840199411632134,True,11.952,28.714423903220673,77.16504400315509
2020-03-29 08:00:00,373.00923372903327,2.274001200450804,38.14671477822884,532.8138076635978,28.6139,77.209,4.33,310,21.3,69,3.3169724387051756,-2.783270349942715,2.4899969000173314,True,15.588,28.70416822756571,77.08645580283755
2020-03-31 15:00:00,347.16309773558186,1.9705168745992128,78.71015789781227,491.85274327812806,28.6139,77.209,4.68,312,30.0,34,3.4779177832342065,-3.131531237759454,2.15464585256742,True,16.848,28.715463175278686,77.08050974256818
2020-03-31 18:00:00,341.88849753837115,2.1673777070334355,20.0,449.8026222369393,28.6139,77.209,4.62,355,26.1,49,0.40265953149418143,-4.602419505183865,2.0862084388873914,True,16.632,28.763167659627587,77.19412390744012
2020-04-01 08:00:00,341.9447698629482,2.2172114524199746,80.70521852421123,237.19856409698622,28.6139,77.209,1.25,299,22.9,63,1.0932746339242445,-0.6060120253079216,2.086938566709753,True,4.5,28.633554444064043,77.16860941347326
2020-04-02 10:00:00,347.97774313332127,1.9017154707312502,113.85499704707777,487.1182917251675,28.6139,77.209,5.4,309,26.4,51,4.196588191867643,-3.398330111669123,2.1652157956916604,True,19.44,28.72411611172981,77.05395875672859
2020-04-03 10:00:00,338.11524676123884,2.142298095625468,89.80095257540118,549.084095006526,28.6139,77.209,4.56,308,25.5,36,3.5933290364466512,-2.8074163274850026,2.037250884817293,True,16.416,28.704951340350867,77.07624592077593
2020-04-06 00:00:00,339.6533991827172,1.444650344557005,58.307509088251635,622.7554755078868,28.6139,77.209,1.97,60,20.3,73,-1.706070045455344,-0.9850000000000002,2.0572082597150754,True,7.092,28.645845945945947,77.27203006367604
2020-04-06 01:00:00,400.0,2.4708975488029785,110.88605920442215,352.23406461455994,28.6139,77.209,2.48,50,20.2,70,-1.8997902189350655,-1.5941132720226177,2.840199411632134,True,8.928,28.665600970984517,77.2791869766658
2020-04-12 23:00:00,369.10979956954884,1.1634314821844054,37.56858673417556,195.03028629546606,28.6139,77.209,2.2,309,25.4,47,1.709721115205336,-1.3845048603096426,2.4394021290938794,True,7.920000000000001,28.65880286033437,77.14583504903757
2020-04-13 10:00:00,339.40122825344946,1.4727873212053213,38.37022147981187,625.0525292018965,28.6139,77.209,2.67,283,33.3,32,2.601568072976578,-0.6006193150981193,2.053936366953706,True,9.612,28.633379545354536,77.11288612605088
2020-04-14 10:00:00,400.0,0.5,36.506737036668675,625.235668851098,28.6139,77.209,1.9,87,33.9,33,-1.8973961160336903,-0.09943831686159353,2.840199411632134,True,6.84,28.61712502649281,77.27909852750821
2020-04-15 01:00:00,400.0,1.829404948374639,57.989881987364036,567.9823232210881,28.6139,77.209,3.68,158,27.2,45,-1.3785522637705572,3.4120365848057777,2.840199411632134,True,13.248,28.5032393540063,77.25993005248974
2020-04-15 08:00:00,344.5234851863633,1.5576324534875465,43.249004684837544,262.9679502822855,28.6139,77.209,2.61,148,29.0,44,-1.3830892796486647,2.213405530968272,2.1203971419103746,True,9.396,28.5421138746713,77.26009767069536
2020-04-16 00:00:00,374.13731890764177,3.328751054959832,43.472369306276136,381.7135651740065,28.6139,77.209,1.63,259,24.5,51,1.600052309019692,0.3110186624637677,2.5046336931671833,True,5.868,28.603812908244418,77.14988671846086
2020-04-16 05:00:00,347.075421829594,1.9651798696566152,61.27891071719118,298.7947344795166,28.6139,77.209,2.02,290,23.1,68,1.898179093987535,-0.6908806895178514,2.1535082663952902,True,7.272,28.63630694128166,77.13887254568986
2020-04-17 06:00:00,389.663447282398,2.9847374418664336,73.91206552314799,293.17389103337837,28.6139,77.209,4.37,340,26.6,45,1.494628026333172,-4.10645675283442,2.7060836667584196,True,15.732,28.74708238117301,77.15378157569045
2020-04-22 14:00:00,340.9816356560612,1.4725785247012315,91.93028458845669,265.4418266191725,28.6139,77.209,3.61,316,34.0,21,2.507716717356981,-2.5968166792225293,2.0744419960348854,True,12.996,28.6981210814883,77.1163534261987
2020-04-23 08:00:00,336.3325947000229,1.2269947200719908,92.0773302938507,268.4056909561868,28.6139,77.209,3.11,186,29.5,36,0.3250835207624024,3.09296309459533,2.014121151377874,True,11.196,28.513587683418532,77.19698992159304
2020-04-23 12:00:00,337.00697524246357,3.103399540929913,72.98008150078849,307.3291987210629,28.6139,77.209,1.73,280,35.2,22,1.70371741271112,-0.3004113473637888,2.0228711719358645,True,6.228,28.62364307072531,77.14605685338348
2020-04-23 22:00:00,338.9648889359553,2.2684043529881035,65.8211014235901,424.6878337052458,28.6139,77.209,1.72,216,25.9,48,1.0109906339430537,1.3915092303249097,2.0482749076468942,True,6.192,28.56876997090838,77.17164936237346
2020-04-26 17:00:00,395.4426931184397,2.726087005046074,31.171864468919505,344.6071335222493,28.6139,77.209,4.79,116,28.2,59,-4.30522348177301,2.099797793119681,2.781068807480351,True,17.244,28.545798449952876,77.36805472985624
2020-04-28 06:00:00,357.5024186758507,1.9788954304997595,33.492231044682605,346.7894026623036,28.6139,77.209,3.85,99,22.6,79,-3.8026001112912806,0.6022726904048886,2.2887975148552946,True,13.86,28.594366831662544,77.34948551393752
2020-04-30 15:00:00,400.0,0.5736720821712913,32.85968055456943,266.96350548800916,28.6139,77.209,6.45,319,33.5,37,4.231580736988772,-4.867876792436879,2.840199411632134,True,23.22,28.771777085160117,77.05266597138659
2020-05-03 21:00:00,338.9820799384646,1.6521251449231285,94.29462648023602,423.11506931673534,28.6139,77.209,1.84,311,23.8,90,1.388665627609901,-1.207148613342533,2.0484979591970243,True,6.624,28.653050765838138,77.15769631339808
2020-05-04 13:00:00,372.9341340462737,1.6140196440437808,54.64917534377968,330.7133045336737,28.6139,77.209,1.42,39,32.2,44,-0.8936349552907691,-1.1035472652688987,2.489022489092505,True,5.112,28.64969072211683,77.24201497982756
2020-05-13 00:00:00,362.5321469231074,1.7877369601890356,20.0,436.70859634549737,28.6139,77.209,2.42,128,27.2,64,-1.9069860237282672,1.489900770288093,2.354057739305607,True,8.712,28.565578893936603,77.27945282274611
2020-05-15 01:00:00,400.0,1.3784599721312087,78.85567137213224,507.05273659910495,28.6139,77.209,2.11,329,26.4,63,1.086730338060215,-1.8086230044814564,2.840199411632134,True,7.596,28.672558043388587,77.16885118982127
2020-05-16 01:00:00,335.29739491709995,2.4829170928959265,20.0,236.66428250676347,28.6139,77.209,2.9,316,27.0,42,2.014509274331093,-2.0860854209820876,2.000689537011568,True,10.44,28.681556824464284,77.13457477450865
2020-05-18 00:00:00,346.8837639629691,1.399176317270956,20.0,326.8285945740348,28.6139,77.209,2.79,291,28.1,34,2.604689389927193,-0.9998465792313881,2.1510215246114908,True,10.044,28.646327456623723,77.11277081026613
2020-05-18 07:00:00,365.60325776138075,1.054451304090204,69.28085322521223,188.47496190226215,28.6139,77.209,0.95,252,28.2,45,0.9035036904803958,0.2935661446562002,2.393905097406279,True,3.42,28.604378935848988,77.17562042376618
2020-05-20 05:00:00,336.26073100212545,2.5363519262415517,20.0,434.1761610941851,28.6139,77.209,2.8,325,23.8,38,1.6060140217829302,-2.293625724009176,2.0131887270352316,True,10.08,28.688287861319218,77.14966646540849
2020-05-20 20:00:00,353.20448542452823,2.906701257854794,82.58659022397445,360.096069317067,28.6139,77.209,2.44,325,30.9,25,1.3995265046965535,-1.9987309880651394,2.233032257794588,True,8.784,28.678723707721034,77.1572950627131
2020-05-21 10:00:00,337.80337414318467,1.6758785001576415,84.44859453318738,419.91851246614294,28.6139,77.209,5.23,313,36.2,22,3.8249798594682614,-3.566851423126868,2.033204368573553,True,18.828,28.72958166777709,77.0676876753718
2020-05-21 14:00:00,361.7159796338237,2.2735146091782297,45.290815281407866,230.00224878717935,28.6139,77.209,6.3,313,40.1,11,4.607528320200773,-4.296589668393741,2.343468049789735,True,22.68,28.75324885411007,77.03877674088763
2020-05-22 01:00:00,343.74897565756464,2.3939687445371725,20.0,433.091964776416,28.6139,77.209,2.58,306,27.0,37,2.0872638454873647,-1.5164859509145803,2.1103479576993043,True,9.288,28.66308332813777,77.13188688647914
2020-05-22 04:00:00,339.32426417637873,3.0136584027568203,36.74701395751881,339.5908945827245,28.6139,77.209,1.5,233,25.2,36,1.1979532650709392,0.9027225347280724,2.0529377656978656,True,5.4,28.5846225123872,77.16474210403642
2020-05-23 02:00:00,361.7947776357505,2.3846587823174294,51.29942112781221,334.2681378857044,28.6139,77.209,1.98,135,28.3,38,-1.4000714267493641,1.400071426749364,2.344490446038436,True,7.128,28.568492278051373,77.26072506921042
2020-05-23 23:00:00,344.23776196013307,1.3051564493249428,74.8701258471473,336.4210474382052,28.6139,77.209,3.4,137,30.6,35,-2.318794424212495,2.4866025855051794,2.1166899114283653,True,12.24,28.533253429659293,77.29466691654841
2020-05-26 23:00:00,345.4325070530842,2.467924243894348,37.03773395566824,380.86295538729314,28.6139,77.209,3.14,9,33.6,21,-0.49120422022632493,-3.1013413894687325,2.13219161034608,True,11.304,28.714484045063852,77.22714734005868
2020-05-27 06:00:00,347.66748014473274,1.5514143977152004,66.25455042396693,495.98480701765084,28.6139,77.209,0.95,288,30.5,50,0.9035036904803959,-0.29356614465619985,2.161190164230367,True,3.42,28.623421064151014,77.17562042376618
2020-05-28 01:00:00,380.9245241267539,1.3600770520069578,71.89873356919117,421.7956200403631,28.6139,77.209,4.67,133,31.5,35,-3.4154217865615264,3.184932341491867,2.5926970067728785,True,16.812,28.510604897032696,77.33518136826267
2020-05-29 04:00:00,349.98171224135695,0.5,48.61640575283455,311.7424766251995,28.6139,77.209,6.04,102,29.2,57,-5.908011508432186,1.2557866125392665,2.1912170958321266,True,21.744,28.57317178553927,77.42726908137048
2020-05-29 16:00:00,364.2911001683831,2.8528283632050457,20.27583377972578,533.5967940977206,28.6139,77.209,4.08,107,33.3,42,-3.9017234043291853,1.1928765552687657,2.3768799829619924,True,14.688,28.575212111721015,77.35314758366825
2020-05-30 02:00:00,343.98496766287406,1.5245234335924143,56.66327046533687,513.1877872196184,28.6139,77.209,3.52,97,25.4,76,-3.4937624537774536,0.4289800887861187,2.1134099305292224,True,12.672,28.599987132255585,77.33807563233827
2020-06-01 11:00:00,357.00248315177936,2.184562532820546,49.1681393780851,185.85074950334646,28.6139,77.209,1.08,34,30.7,51,-0.6039283357484067,-0.895360578359445,2.282310901084585,True,3.8880000000000003,28.642938721460308,77.23131188664227
2020-06-02 14:00:00,378.8151933343113,1.4580564169972967,102.31388605167083,527.996877284006,28.6139,77.209,2.16,283,34.3,39,2.1046393399361083,-0.48589427738274826,2.5653286492418648,True,7.776000000000001,28.62965873332052,77.13124495590634
2020-06-03 20:00:00,400.0,1.6797937419979196,72.75110516475317,300.0274238413162,28.6139,77.209,1.71,339,29.2,58,0.6128091937224643,-1.5964225293102146,2.840199411632134,True,6.156,28.665675865815466,77.18636001367325
2020-06-03 21:00:00,364.63330004928883,3.0268808540698595,84.26895204283508,554.1607541407751,28.6139,77.209,2.26,347,28.0,65,0.5083893828171356,-2.202076346414631,2.381319992429096,True,8.136,28.68531869231615,77.19021776110158
2020-06-05 13:00:00,343.36608321149953,2.289510517946235,69.13225121607273,565.1146259298322,28.6139,77.209,1.58,252,34.0,41,1.5026692957463426,0.48824685111241717,2.1053799662408856,True,5.688,28.59806496699095,77.15348449426375
2020-06-13 16:00:00,354.7277386704365,2.297395127507198,115.80366679293104,416.75458243585916,28.6139,77.209,1.32,351,38.5,36,0.2064934938531051,-1.3037486095855817,2.2527963173691505,True,4.752,28.656183738689265,77.20137118188616
2020-06-14 08:00:00,341.2220088368512,2.1514280945019895,62.050213142211575,611.3447733606695,28.6139,77.209,3.36,113,32.7,63,-3.092896307600199,1.3128565917239599,2.0775608141815214,True,12.096,28.57132086729544,77.32326579566924
2020-06-14 22:00:00,400.0,2.1566832044142616,20.0,178.59164167555923,28.6139,77.209,1.86,144,32.2,61,-1.0932805692640002,1.5047716095374022,2.840199411632134,True,6.696,28.565096596447436,77.24939080580545
2020-06-16 12:00:00,353.59492704644344,2.3518608422790153,83.74031469244571,348.1166930741475,28.6139,77.209,1.84,151,38.6,39,-0.8920497012532604,1.6093002611364882,2.23809819905987,True,6.624,28.561706478017197,77.24195641326214
2020-06-17 15:00:00,400.0,1.4496780648441576,42.24149586488459,269.4533669637857,28.6139,77.209,1.77,344,39.8,30,0.48787811979608814,-1.7014332018108245,2.840199411632134,True,6.372,28.669081617356028,77.19097554136842
2020-06-23 10:00:00,367.9260629360606,2.261070129051419,40.13915636272172,502.6958695236724,28.6139,77.209,2.96,102,33.8,54,-2.895316898172065,0.6154186048205676,2.4240432638443234,True,10.656,28.593940477681496,77.31596630477759
2020-06-25 23:00:00,355.6978513722239,1.6222829328220416,81.31907090891592,397.28595776873124,28.6139,77.209,0.81,150,31.0,72,-0.40499999999999997,0.7014805770653953,2.265383433322239,True,2.916,28.591149278581664,77.22396256021656
2020-06-27 08:00:00,347.4558345767956,2.321299769354676,33.41146373050695,386.22150237365474,28.6139,77.209,3.03,262,33.5,55,3.0005122482869577,0.42169449590899943,2.158444084007241,True,10.908,28.600223421754304,77.09814729581353
2020-06-29 22:00:00,335.86741158318506,0.7999166103305229,51.04402475079959,470.2470121102185,28.6139,77.209,4.59,110,31.0,69,-4.31318912940732,1.5698724578648193,2.0080854466393743,True,16.524,28.562985217582764,77.36834901746708
2020-06-30 21:00:00,347.83514713059446,1.8503906059850725,41.50349829194707,596.1928672224583,28.6139,77.209,3.01,105,32.0,64,-2.9074367371300953,0.7790453257585878,2.1633656267190635,True,10.836,28.58863366511053,77.31641406729666
2020-07-01 09:00:00,343.3655722342304,1.7286251253495049,70.67442374051686,248.3487675369965,28.6139,77.209,2.77,139,33.5,60,-1.8172835103037053,2.0905455372170785,2.1053733363615694,True,9.972,28.546098523117283,77.27613879988515
2020-07-07 11:00:00,346.0052031478833,1.6781501270527714,33.439460246977006,394.98589398584306,28.6139,77.209,5.25,108,31.5,66,-4.993046710549557,1.6223392204684735,2.139622285295327,True,18.9,28.561283592849673,77.39346607918691
2020-07-08 05:00:00,335.6156059421546,3.2261115741196305,36.17590522236371,579.3572496026617,28.6139,77.209,4.37,110,25.9,95,-4.10645675283442,1.4946280263331724,2.0048182934566023,True,15.732,28.56542557752433,77.36071137392837
2020-07-12 23:00:00,352.39429419065135,1.576411554267767,84.19860401312125,142.86783844805535,28.6139,77.209,0.95,72,29.0,79,-0.9035036904803958,-0.29356614465620007,2.2225201070040717,True,3.42,28.623421064151014,77.24237957623383
